pokemon_id,name,normal_dmg_taken,fighting_dmg_taken,flying_dmg_taken,poison_dmg_taken,ground_dmg_taken,rock_dmg_taken,bug_dmg_taken,ghost_dmg_taken,steel_dmg_taken,fire_dmg_taken,water_dmg_taken,grass_dmg_taken,electric_dmg_taken,psychic_dmg_taken,ice_dmg_taken,dragon_dmg_taken,dark_dmg_taken,fairy_dmg_taken
10183,Slowpoke-Galar,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
10184,Slowbro-Galar,1.0,0.25,1.0,0.5,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5
10185,Urshifu-Rapid-Strike,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,1.0,0.5,2.0
10186,Articuno-Galar,1.0,0.25,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0
10187,Zapdos-Galar,1.0,0.5,2.0,1.0,0.0,1.0,0.25,1.0,1.0,1.0,1.0,0.5,2.0,2.0,2.0,1.0,0.5,2.0
10188,Moltres-Galar,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.0,2.0,1.0,0.5,2.0
10189,Slowking-Galar,1.0,0.25,1.0,0.5,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5
10190,Calyrex-Ice,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0
10191,Calyrex-Shadow,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0
10192,Growlithe-Hisui,0.5,2.0,0.5,0.5,4.0,2.0,0.5,1.0,1.0,0.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
10193,Arcanine-Hisui,0.5,2.0,0.5,0.5,4.0,2.0,0.5,1.0,1.0,0.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
10194,Voltorb-Hisui,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,2.0,0.5,0.5,0.25,1.0,2.0,1.0,1.0,1.0
10195,Electrode-Hisui,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,2.0,0.5,0.5,0.25,1.0,2.0,1.0,1.0,1.0
10196,Typhlosion-Hisui,0.0,0.0,1.0,0.5,2.0,2.0,0.25,2.0,0.5,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5
10197,Qwilfish-Hisui,1.0,1.0,1.0,0.5,2.0,1.0,4.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0
10198,Sneasel-Hisui,1.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,4.0,1.0,1.0,0.5,1.0
10199,Dialga-Origin,0.5,2.0,0.5,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,0.25,0.5,0.5,1.0,1.0,0.5,1.0
10200,Palkia-Origin,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.25,1.0,1.0,1.0,1.0,2.0,1.0,2.0
10201,Samurott-Hisui,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,2.0,0.0,0.5,1.0,0.5,2.0
10202,Lilligant-Hisui,1.0,1.0,4.0,2.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,2.0
10203,Basculin-White-Striped,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
10204,Zorua-Hisui,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
10205,Zoroark-Hisui,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
10206,Braviary-Hisui,1.0,0.25,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0
10207,Sliggoo-Hisui,0.5,2.0,0.5,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,0.25,0.5,0.5,1.0,1.0,0.5,1.0
10208,Goodra-Hisui,0.5,2.0,0.5,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,0.25,0.5,0.5,1.0,1.0,0.5,1.0
10209,Avalugg-Hisui,0.5,4.0,0.5,0.5,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0
10210,Decidueye-Hisui,1.0,1.0,4.0,2.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,2.0
10211,Basculegion-F,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,2.0,1.0
10212,Enamorus-Therian,1.0,0.25,1.0,2.0,0.0,2.0,0.25,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,0.0,0.5,1.0
10213,Tauros-Paldea,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
10214,Tauros-Paldea-Blaze,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0
10215,Tauros-Paldea-Aqua,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,1.0,0.5,2.0
10216,Wooper-Paldea,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.5
10217,Oinkologne-F,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10222,Gimmighoul-Roaming,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
10223,Ursaluna-Bloodmoon,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
10224,Ogerpon-Wellspring,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10225,Ogerpon-Hearthflame,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.25,0.5,1.0,2.0,1.0,1.0,0.5
10226,Ogerpon-Cornerstone,0.5,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0
